Structure_ID,Steere_ID,Database_Appearance,Site_Name,Site_Number,State,County,Period,Period_Certainty,Type,Structure,Shape_Class,Long_dimension,Short_dimension,Area_square_m,Functional_Class,Reference
272,,2014_02_25,Labras Lake,11-S-299,IL,Saint Clair IL,04 LA,,Domestic area,Feature 770,NA,1.7,1.6,2.6,D,Phillips and Gladfelter 1983:201; Yerkes 1987
273,,2014_02_25,Labras Lake,11-S-299,IL,Saint Clair IL,09 EM/Miss,,Structure,House 1,Rectangular,3.7,2,7.4,D,Yerkes 1987:85-6
274,,2014_02_25,Labras Lake,11-S-299,IL,Saint Clair IL,09 EM/Miss,,Structure,House 2,Rectangular,5,2.5,12.5,D,Yerkes 1987:85-6
275,,2014_02_25,Labras Lake,11-S-299,IL,Saint Clair IL,09 EM/Miss,,Structure,House 3,Rectangular,4.5,2.7,12.15,D,Yerkes 1987:85-6
276,,2014_02_25,Labras Lake,11-S-299,IL,Saint Clair IL,09 EM/Miss,,Structure,House 4,Rectangular,4.2,2,8.4,D,Yerkes 1987:85-6
277,,2014_02_25,Labras Lake,11-S-299,IL,Saint Clair IL,09 EM/Miss,,Structure,House __,Rectangular,5,3.3,16.5,D,Yerkes 1987:85-6
278,,2014_02_25,Labras Lake,11-S-299,IL,Saint Clair IL,09 EM/Miss,,Structure,House __,Rectangular,5.5,3,16.5,D,Yerkes 1987:85-6
663,,2014_02_25,Labras Lake,11-S-299,IL,Saint Clair IL,04 LA,,Domestic area,Feature 173,NA,2.7,2.4,6.7,D,Phillips and Gladfelter 1983:201; Yerkes 1987
16,,2014_02_25,Larson,11-F-1109,IL,Fulton IL,05 EW,,Structure,Feature 17,Indeterminate,2.59,1.8,4.66,D,Harn 1986:250
283,,2014_02_25,Larson,11-F-1109,IL,Fulton IL,05 EW,,Domestic area,Feature 238,NA,3.5,,9.6,D,Harn 1986:253-254
284,,2014_02_25,Larson,11-F-1109,IL,Fulton IL,05 EW,,Domestic area,Feature 265,NA,4.7,2.5,10.2,D,Harn 1986:253-254
28,,2014_02_25,Marge,11-Mo-99,IL,Monroe IL,04 LA,,Domestic area,Feature 2 Domestic area,NA,4.8,4,17,D,Fortier 1996:44; McElrath et al. 2009:363-5
89,,2014_02_25,Marge,11-Mo-99,IL,Monroe IL,09 EM/Miss,,Structure,Feature 1,L,3.7,2.59,9.58,D,Fortier 1996:112
90,,2014_02_25,Marge,11-Mo-99,IL,Monroe IL,09 EM/Miss,,Structure,Feature 10,L,3.2,2.6,8.32,D,Fortier 1996:112
91,,2014_02_25,Marge,11-Mo-99,IL,Monroe IL,09 EM/Miss,,Structure,Feature 20,Rectangular,3.54,2.42,8.57,D,Fortier 1996:112
92,,2014_02_25,Marge,11-Mo-99,IL,Monroe IL,09 EM/Miss,,Structure,Feature 60,Rectangular,2.92,2.5,7.3,D,Fortier 1996:112
93,,2014_02_25,Marge,11-Mo-99,IL,Monroe IL,09 EM/Miss,,Structure,Feature 70,Rectangular,3.67,2.67,9.8,D,Fortier 1996:112
2,,2014_02_25,Missouri Pacific #2,11-S-46,IL,Saint Clair IL,04 LA,,Structure,Feature 903,Elliptical,11,10,110,ND,McElrath and Fortier 1983:59
32,,2014_02_25,Missouri Pacific #2,11-S-46,IL,Saint Clair IL,04 LA,,Structure,Feature 345,Rectangular,2.74,1.6,4.38,D,"Fortier 1993:261; McElrath and Fortier 1983:62, 66"
27,,2014_02_25,Modoc Rock Shelter,11-R-5,IL,Randolph IL,03 MA,,Structure,Stratum 10 posts,Elliptical,1.6,1.1,1.43,D,Ahler 2000; McElrath et al. 2009
293,,2014_02_25,Modoc Rock Shelter,11-R-5,IL,Randolph IL,03 MA,,Structure,Strata WS-5 and WS-5A,Arc/C,2.9,,6.61,D,Ahler 2000; McElrath et al. 2009
294,,2014_02_25,Modoc Rock Shelter,11-R-5,IL,Randolph IL,03 MA,,Structure,Stratum WS-3/3A,Arc/C,1.8,,2.54,D,Ahler 2000; McElrath et al. 2009
295,,2014_02_25,Modoc Rock Shelter,11-R-5,IL,Randolph IL,03 MA,,Structure,Stratum WS-4,Elliptical,2.1,1.6,2.69,D,Ahler 2000; McElrath et al. 2009
26,,2014_02_25,Nochta,11-Ms-128,IL,Madison IL,03 MA,,Structure,Feature 376,Rectangular,4.7,3.1,7.83,D,Higgins 1990:100; McElrath et al. 2009
11,,2014_02_25,Oconto,47-Oc-45,WI,Oconto WI,03 MA,,Structure,Unknown,Elliptical,3.96,,12.6,D,Pleger 2000; Wittry and Ritzenthaler 1956:245
31,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,04 LA,,Structure,Feature 3975,Rectangular,2.13,1.73,3.68,D,Kelly et al. 1987:66; McElrath et al. 2009:365
162,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 688,Rectangular,2,1.5,3,D,Kelly et al. 1987:151
163,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 902,Rectangular,2.6,2.2,5.72,D,Kelly et al. 1987:151
164,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 906,Rectangular,2.71,2.18,5.91,D,Kelly et al. 1987:151
165,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 2558,Rectangular,1.83,1.55,2.84,D,Kelly et al. 1987:151
166,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 4819,Rectangular,2.25,2.06,4.64,D,Kelly et al. 1987:151
167,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 4983,Rectangular,2.4,2.08,4.99,D,Kelly et al. 1987:151
168,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 2413,Rectangular,2.42,2.2,5.32,D,Kelly et al. 1987:151
169,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 2631,Rectangular,2.03,1.98,4.02,D,Kelly et al. 1987:151
170,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 2820,Rectangular,2.7,2.3,6.21,D,Kelly et al. 1987:151
171,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 3060,Rectangular,2.16,2.06,4.45,D,Kelly et al. 1987:151
172,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 3196,Rectangular,2.2,1.53,3.37,D,Kelly et al. 1987:151
173,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 3271,Rectangular,2.55,2.2,5.61,D,Kelly et al. 1987:151
174,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 3272,Rectangular,2.96,2.66,7.87,D,Kelly et al. 1987:151
175,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 3295,Rectangular,2.44,2.34,5.71,D,Kelly et al. 1987:151
176,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 3307,Rectangular,2.38,1.96,4.66,D,Kelly et al. 1987:151
177,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 3310,Rectangular,2.22,2.18,4.84,D,Kelly et al. 1987:151
178,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 3400,Rectangular,2.6,2.2,5.72,D,Kelly et al. 1987:151
179,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 3539,Rectangular,1.98,1.94,3.84,D,Kelly et al. 1987:151
180,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 4015,Rectangular,2.32,1.85,4.29,D,Kelly et al. 1987:151
181,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 3649,Rectangular,2.64,2.35,6.2,D,Kelly et al. 1987:151
182,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 4547,Rectangular,2.36,2.24,5.29,D,Kelly et al. 1987:151
183,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 4677,Rectangular,2.62,2.09,5.48,D,Kelly et al. 1987:151
184,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 4923,Rectangular,2.36,1.7,4.01,D,Kelly et al. 1987:151
185,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 5094,Rectangular,2.86,2.39,6.84,D,Kelly et al. 1987:151
186,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 4626,Rectangular,2.6,2.26,5.88,D,Kelly et al. 1987:151
187,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 5714,Rectangular,2.68,2.26,6.06,D,Kelly et al. 1987:151
188,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 3657,Rectangular,2.64,2.32,6.12,D,Kelly et al. 1987:151
189,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 5230,Rectangular,2.1,2.05,4.31,D,Kelly et al. 1987:151
190,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 5256,Rectangular,2.22,2.16,4.8,D,Kelly et al. 1987:151
191,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 5699,Rectangular,2.15,2.13,4.58,D,Kelly et al. 1987:151
192,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 1565,Rectangular,2.45,2.24,5.49,D,Kelly et al. 1987:174
193,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 2083,Rectangular,2.2,1.98,4.36,D,Kelly et al. 1987:174
194,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 2503,Rectangular,2.2,1.9,4.18,D,Kelly et al. 1987:174
195,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 3305,Rectangular,2.45,1.92,4.7,D,Kelly et al. 1987:174
196,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 3697,Rectangular,1.92,1.71,3.28,D,Kelly et al. 1987:174
197,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 3718,Rectangular,2.36,2.32,5.48,D,Kelly et al. 1987:174
198,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 3723,Rectangular,2.31,2.06,4.76,D,Kelly et al. 1987:174
199,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 4630,Rectangular,2.24,1.92,4.3,D,Kelly et al. 1987:174
200,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 4761,Rectangular,2.1,1.65,3.47,D,Kelly et al. 1987:174
201,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 4907,Rectangular,2.94,2.66,7.82,D,Kelly et al. 1987:174
202,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 5452,Rectangular,1.93,1.85,3.57,D,Kelly et al. 1987:174
203,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 5555,Rectangular,2.45,1.96,4.8,D,Kelly et al. 1987:174
204,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 4142,Rectangular,1.94,1.72,3.34,D,Kelly et al. 1987:174
205,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 4524,Rectangular,2.53,2.37,6,D,Kelly et al. 1987:174
206,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 4648,Rectangular,2.2,2.02,4.44,D,Kelly et al. 1987:174
207,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 4807,Rectangular,2.02,1.99,4.02,D,Kelly et al. 1987:174
208,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 4971,Rectangular,2.16,1.8,3.89,D,Kelly et al. 1987:174
209,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 5008,Rectangular,2.58,2.48,6.4,D,Kelly et al. 1987:174
210,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 5128,Rectangular,2.26,1.84,4.16,D,Kelly et al. 1987:174
211,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 5282,Rectangular,2.6,2.42,6.29,D,Kelly et al. 1987:174
212,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 3588,Rectangular,2,1.56,3.12,D,Kelly et al. 1987:174
213,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 4572,Rectangular,3.56,2.42,8.62,D,Kelly et al. 1987:174
214,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 4782,Rectangular,2.35,2.08,4.89,D,Kelly et al. 1987:174
215,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 5177,Rectangular,2.56,2.4,6.14,D,Kelly et al. 1987:174
216,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 5400,Rectangular,2.28,2.02,4.61,D,Kelly et al. 1987:174
217,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 2886,Rectangular,8.53,8.12,69.26,ND,Kelly et al. 1987:174
218,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 3017,Rectangular,7.74,7.5,58.05,ND,Kelly et al. 1987:174
219,,2014_02_25,Range,11-S-47,IL,Saint Clair IL,08 LW/LP,,Structure,Feature 3095,Rectangular,7.14,6,,ND,Kelly et al. 1987:174
3,,2014_02_25,Riverton,11-Cw-170,IL,Crawford IL,04 LA,,Structure,Feature 13,Elliptical,3.96,3.66,14.49,D,Winters 1969:96-97
4,,2014_02_25,Riverton,11-Cw-170,IL,Crawford IL,04 LA,,Structure,Feature 17,Rectangular,6.1,3.96,24.16,D,Winters 1969:96-97
5,,2014_02_25,Riverton,11-Cw-170,IL,Crawford IL,04 LA,,Structure,Feature 30,Rectangular,4.32,2.56,11.06,D,Winters 1969:96-97
35,,2014_02_25,Riverton,11-Cw-170,IL,Crawford IL,04 LA,,Structure,Feature 2,Rectangular,5.64,3.35,18.89,D,Winters 1969:96-97
36,,2014_02_25,Riverton,11-Cw-170,IL,Crawford IL,04 LA,,Structure,Feature 37,Elliptical,3.2,1.98,6.34,D,Winters 1969:96-97
1,,2014_02_25,Robeson Hills,11-Lw-1,IL,Lawrence IL,04 LA,,NA,,NA,,,,D,Winters 1969:92
33,,2014_02_25,Robeson Hills,11-Lw-1,IL,Lawrence IL,04 LA,,Structure,"""small"" (7 ft) circular house",Elliptical,2.13,2.13,3.56,D,Winters 1969:92
34,,2014_02_25,Robeson Hills,11-Lw-1,IL,Lawrence IL,04 LA,,Structure,"""large"" (30 ft) circular house",Elliptical,9.15,9.15,65.76,D,Winters 1969:92
17,,2014_02_25,Robinson (TN),40-Sm-4,TN,Smith TN,04 LA,,Structure,,,10.67,10.67,89.42,D,Morse 1967
1160,,2014_03_12,Davidson,AhHk-54,ON,Middlesex ON,04 LA,,Structure,Feature 5,Elliptical,5,5,19.63,D,Ellis et al. 2010; Ellis et al. 2015
1161,,2014_03_12,Davidson,AhHk-54,ON,Middlesex ON,04 LA,,Structure,Feature 32,Elliptical,3,2.5,5.94,D,Ellis and Keron 2011; Ellis et al. 2015
1162,,2014_03_12,Davidson,AhHk-54,ON,Middlesex ON,04 LA,,Structure,Feature 43,Elliptical,,,,D,Ellis and Keron 2011:2; Ellis et al. 2015
1163,,2014_03_12,Davidson,AhHk-54,ON,Middlesex ON,04 LA,,Structure,Feature 3/9,Elliptical,3.5,3,8.3,D,Ellis and Keron 2011:6; Ellis et al. 2015
1164,,2014_03_12,Rock Hearth,20-Be-306,MI,Berrien MI,04 LA,,Structure,Feature 48,Elliptical,4,3,9.62,D,Ellis and Keron 2011:7-8; Garland et al. 1990:176-179
24,,2014_02_25,Stillwell II,,IL,Pike IL,02 EA,?,Structure,,,6.1,,,D,Perino 1970; Wiant et al. 2009:242
25,,2014_02_25,Stillwell II,,IL,Pike IL,02 EA,?,Structure,,,6.1,,,D,Perino 1970; Wiant et al. 2009:242
40,,2014_02_25,Turner (IL),11-S-50,IL,Saint Clair IL,09 EM/Miss,,Structure,Feature 51,Rectangular,4,2.5,9.92,D,Milner 1983:45; 181
41,,2014_02_25,Turner (IL),11-S-50,IL,Saint Clair IL,09 EM/Miss,,Structure,Feature 5,Rectangular,5.8,2.7,15.66,D,"Milner 1983:46, 181"
42,,2014_02_25,Turner (IL),11-S-50,IL,Saint Clair IL,09 EM/Miss,,Structure,Feature 2,Rectangular,5.6,3.7,20.87,D,"Milner 1983:48, 181"
43,,2014_02_25,Turner (IL),11-S-50,IL,Saint Clair IL,09 EM/Miss,,Structure,Feature 67,Rectangular,4.5,1.8,8.01,D,"Milner 1983:49, 181"
44,,2014_02_25,Turner (IL),11-S-50,IL,Saint Clair IL,09 EM/Miss,,Structure,Feature 13,Rectangular,5.4,2.8,15.12,D,"Milner 1983:50, 181"
45,,2014_02_25,Turner (IL),11-S-50,IL,Saint Clair IL,09 EM/Miss,,Structure,Feature 163,Rectangular,4.7,2.4,11.28,D,"Milner 1983:31, 181"
46,,2014_02_25,Turner (IL),11-S-50,IL,Saint Clair IL,09 EM/Miss,,Structure,Feature 109,Rectangular,6,3.4,20.26,D,"Milner 1983:29, 181"
47,,2014_02_25,Turner (IL),11-S-50,IL,Saint Clair IL,09 EM/Miss,,Structure,Feature 110,Rectangular,4.8,2.4,11.74,D,"Milner 1983:29, 181"
48,,2014_02_25,Turner (IL),11-S-50,IL,Saint Clair IL,09 EM/Miss,,Structure,Feature 119,Rectangular,4.8,3.1,15,D,"Milner 1983:29, 181"
49,,2014_02_25,Turner (IL),11-S-50,IL,Saint Clair IL,09 EM/Miss,,Structure,Feature 129,Rectangular,5.6,3.4,18.93,D,"Milner 1983:29, 181"
23,,2014_02_25,Twin Ditch,11-Ge-146,IL,Greene IL,02 EA,,Structure,,Elliptical,2.5,2.5,4.9,D,Morrow 1996:347; Nolan and Fishel 2009:425
15,,2014_02_25,Weilnau,UT-ER-280,OH,Erie OH,02 EA,,Structure,Feature 1,Elliptical,3.15,3.15,7.79,D,Abel 1994
319,,2014_02_25,Weilnau,UT-ER-280,OH,Erie OH,05 EW,,Structure,,Elliptical,5.5,3.5,15.9,D,Stothers and Abel 1993
320,,2014_02_25,Weilnau,UT-ER-280,OH,Erie OH,05 EW,,Structure,,Elliptical,4.5,3.8,13.53,D,Stothers and Abel 1993
321,,2014_02_25,Weilnau,UT-ER-280,OH,Erie OH,05 EW,,Structure,,Elliptical,4.5,4,14.19,D,Stothers and Abel 1993
21,,2014_02_25,Wint,12-B-95,IN,Bartholomew IN,04 LA,,Structure,Structure A,Elliptical,6,4.5,21.65,D,Anslinger 1986:106
22,,2014_02_25,Wint,12-B-95,IN,Bartholomew IN,04 LA,,Structure,Structure B,Elliptical,6.5,5,25.97,D,Anslinger 1986:108
70,,2014_02_25,Cherry,84-Bn-74,TN,Benton TN,04 LA,,Structure,Post arc east of Pit 1,Arc/C,3.7,1.2,3.6,D,Bowen 1977:108-9
1016,,2014_02_25,Cherry,84-Bn-74,TN,Benton TN,04 LA,,NA,"""possible pit houses""",,,,,D,Lewis and Kneberg 1947:2
1017,,2014_02_25,Cherry,84-Bn-74,TN,Benton TN,04 LA,,NA,"post arcs, general",Arc/C,,,,D,Lewis and Kneberg 1947:2
73,,2014_02_25,Robinson (NY),,NY,Onondaga NY,04 LA,,Structure,general,Irregular/other,2.74,,,D,Ritchie 1940
74,,2014_02_25,Oberlander No. 1,,NY,Oswego NY,04 LA,,Structure,general,Elliptical,2.7,1.8,16.4,D,Ritchie 1940
75,,2014_02_25,Mulberry Creek,Ct-27,AL,Colbert AL,04 LA,,NA,clay platforms,,,,,D,Webb and DeJarnette 1942:238
77,,2014_02_25,Jaketown,CMVAS 10-0-1,MS,Humphreys MS,04 LA,,Structure,Trench 5,Elliptical,3.8,2.2,7.07,D,Ford et al. 1955:34
78,,2014_02_25,Wapanucket No. 6,,MA,Plymouth MA,04 LA,,Structure,Lodge 1,,9,,63.62,D,Crane and Griffin 1959; Robbins 1959:28
79,,2014_02_25,Wapanucket No. 6,,MA,Plymouth MA,04 LA,,Structure,Lodge 2,Elliptical,9,9,63.62,D,Crane and Griffin 1959; Robbins 1959:28
80,,2014_02_25,Wapanucket No. 6,,MA,Plymouth MA,04 LA,,Structure,Lodge 3,Elliptical,10,10,78.54,D,Crane and Griffin 1959; Robbins 1959:28
81,,2014_02_25,Wapanucket No. 6,,MA,Plymouth MA,04 LA,,Structure,Lodge 4,,16.5,,213.82,D,Crane and Griffin 1959; Robbins 1959:28
82,,2014_02_25,Wapanucket No. 6,,MA,Plymouth MA,04 LA,,Structure,Lodge 5,Elliptical,10,10,78.54,D,Crane and Griffin 1959; Robbins 1959:28
83,,2014_02_25,Wapanucket No. 6,,MA,Plymouth MA,04 LA,,Structure,Lodge 6,,12,,113.1,D,Crane and Griffin 1959; Robbins 1959:28
84,,2014_02_25,Wapanucket No. 6,,MA,Plymouth MA,04 LA,,Structure,Lodge 7,Elliptical,11,11,95.03,D,Crane and Griffin 1959; Robbins 1959:28
85,,2014_02_25,Bailey,40-Gl-26,TN,Giles TN,04 LA,,Structure,Structure 1,Rectangular,4.6,2.6,11.6,D,Bentz 1988:8
86,,2014_02_25,Bailey,40-Gl-26,TN,Giles TN,04 LA,,Structure,Structure 3,Rectangular,7,3.5,25.5,D,Bentz 1988:8
87,,2014_02_25,Bailey,40-Gl-26,TN,Giles TN,04 LA,,Structure,Structure 4,Rectangular,4.1,4,16.4,D,Bentz 1988:8
88,,2014_02_25,Bailey,40-Gl-26,TN,Giles TN,04 LA,,Structure,Structure 5,Elliptical,10.5,8.9,73.9,D,Bentz 1988:8
94,,2014_02_25,Stubbs Earthwork,33-Wa-1,OH,Warren OH,06 MW,,Structure,Structure 1,Rectangular,7.5,6,45,D,"Cowan 2006:39, 40"
95,,2014_02_25,Stubbs Earthwork,33-Wa-1,OH,Warren OH,06 MW,,Structure,Structure 2,Elliptical,9,9,63.6,D,"Cowan 2006:39, 42; Cowan and Sunderhaus 2002"
96,,2014_02_25,Stubbs Earthwork,33-Wa-1,OH,Warren OH,06 MW,,Structure,Structure 3,Elliptical,6,6,28.27,D,"Cowan 2006:39, 42"
97,,2014_02_25,Stubbs Earthwork,33-Wa-1,OH,Warren OH,06 MW,,Structure,Structure 4,Rectangular,9.5,6,57,D,"Cowan 2006:39, 42; Cowan and Sunderhaus 2002"
98,,2014_02_25,Stubbs Earthwork,33-Wa-1,OH,Warren OH,06 MW,,Structure,Structure 5,Rectangular,10,9,90,D,"Cowan 2006:39, 42; Cowan and Sunderhaus 2002"
99,,2014_02_25,Stubbs Earthwork,33-Wa-1,OH,Warren OH,06 MW,,Structure,Structure 6,Arc/C,8,4,25.13,D,"Cowan 2006:39, 42; Cowan and Sunderhaus 2002"
100,,2014_02_25,Stubbs Earthwork,33-Wa-1,OH,Warren OH,06 MW,,Structure,Structure 14,Rectangular,8,5,40,D,Cowan 2006:41
101,,2014_02_25,Stubbs Earthwork,33-Wa-1,OH,Warren OH,06 MW,,Structure,Structure 15,Rectangular,5,4.5,22.5,D,Cowan 2006:41
102,,2014_02_25,Stubbs Earthwork,33-Wa-1,OH,Warren OH,06 MW,,Structure,Structure 16,Rectangular,4.5,4.2,18.9,D,Cowan 2006:41
103,,2014_02_25,Stubbs Earthwork,33-Wa-1,OH,Warren OH,06 MW,,Structure,Structure 17,Rectangular,6,,,D,Cowan 2006:41
104,,2014_02_25,Stubbs Earthwork,33-Wa-1,OH,Warren OH,06 MW,,Structure,Structure 18,Rectangular,4.5,,,D,Cowan 2006:41
105,,2014_02_25,Stubbs Earthwork,33-Wa-1,OH,Warren OH,06 MW,,Structure,Structure 19,Rectangular,8.5,,,D,Cowan 2006:41
106,,2014_02_25,Stubbs Earthwork,33-Wa-1,OH,Warren OH,06 MW,,Structure,Structure 20,Rectangular,,,,D,Cowan 2006:41
107,,2014_02_25,Stubbs Earthwork,33-Wa-1,OH,Warren OH,06 MW,,Structure,Structure 21,Rectangular,,,,D,Cowan 2006:41
108,,2014_02_25,Stubbs Earthwork,33-Wa-1,OH,Warren OH,05 EW,,Structure,Structure 11,Elliptical,11,11,95.03,IO,Cowan 2006:43; Cowan and Sunderhaus 2002
109,,2014_02_25,Stubbs Earthwork,33-Wa-1,OH,Warren OH,06 MW,,Structure,Structure 12,Rectangular,,,,D,Cowan 2006:43
110,,2014_02_25,Stubbs Earthwork,33-Wa-1,OH,Warren OH,05 EW,,Structure,Structure 13,Elliptical,9.5,9.5,70.88,IO,Cowan 2006:43
111,,2014_02_25,Smith,33-Wa-362,OH,Warren OH,06 MW,,Structure,Structure 1,Rectangular,7.8,7.8,60.84,D,"Cowan 2006:39, 46"
112,,2014_02_25,Tunacunnhee,9-Dd-25,GA,Dade GA,06 MW,,Structure,Structure 1,Elliptical,3,3,7.25,ND,Jefferies 2006:166-7
113,,2014_02_25,Tunacunnhee,9-Dd-25,GA,Dade GA,06 MW,,Structure,Structure 2,,7,,42,D,Jefferies 2006:166-7
114,,2014_02_25,Park's Ford,40-Fr-47,TN,Franklin TN,06 MW,,Structure,,,10.3,7.3,60.82,D,Bacon and Merryman 1973; Faulkner 1988:81; Smith 1992:220
115,,2014_02_25,Eoff I,40-Cf-32,TN,Coffee TN,06 MW,,Structure,Structure I,Elliptical,7.6,7.6,45.36,D,Faulkner 1988; Smith 1992:222
116,,2014_02_25,Eoff I,40-Cf-32,TN,Coffee TN,06 MW,,Structure,Structure II,Elliptical,8.2,5,34.21,D,Faulkner 1988; Smith 1992:222
117,,2014_02_25,Eoff I,40-Cf-32,TN,Coffee TN,06 MW,,Structure,Structure IV,Elliptical,6.4,6.4,32.17,D,Faulkner 1988; Smith 1992:222
118,,2014_02_25,Eoff I,40-Cf-32,TN,Coffee TN,06 MW,,Structure,Area A,Arc/C,3.7,2.7,8.13,D,Faulkner and McCollough 1977; Smith 1992:222
595,,2014_02_25,Eoff I,40-Cf-32,TN,Coffee TN,06 MW,,Structure,"Structure 1, Area A",Elliptical,4.8,4.8,18.1,D,Faulkner 1988:81; Faulkner and McCollough 1977:163
598,,2014_02_25,Eoff I,40-Cf-32,TN,Coffee TN,06 MW,,Structure,Structure III,,13.7,11.3,122.72,D,Faulkner 1988:92
599,,2014_02_25,Eoff I,40-Cf-32,TN,Coffee TN,06 MW,,NA,generalized small structure,Elliptical,,,,D,Faulkner 1988:92
119,,2014_02_25,Ewell III,40-Cf-118,TN,Coffee TN,04 LA,?,Structure,Structure 4,Elliptical,4.59,4.6,16.55,D,DuVall 1982:60-65; Smith 1992:223
120,,2014_02_25,Ewell III,40-Cf-118,TN,Coffee TN,06 MW,,Structure,Structure 1,Elliptical,6.12,5.2,25.16,D,DuVall 1982:64-67; Smith 1992:223
